TIME OCC,AREA,AREA NAME,Crm Cd Desc,Premis Desc,Status,Year,Month,Day,Hour,DateTime
2120,10,West Valley,VIOLATION OF RESTRAINING ORDER,STREET,IC,2020,10,31,21,2020-10-31 21:00:00
2140,12,77th Street,BATTERY - SIMPLE ASSAULT,STREET,IC,2020,10,31,21,2020-10-31 21:00:00
2145,6,Hollywood,TRESPASSING,SINGLE FAMILY DWELLING,IC,2020,10,31,21,2020-10-31 21:00:00
2300,6,Hollywood,BURGLARY FROM VEHICLE,STREET,IC,2020,10,31,23,2020-10-31 23:00:00
2300,12,77th Street,VANDALISM - MISDEAMEANOR ($399 OR UNDER),SINGLE FAMILY DWELLING,IC,2020,10,31,23,2020-10-31 23:00:00
2300,6,Hollywood,THEFT OF IDENTITY,SINGLE FAMILY DWELLING,IC,2020,10,31,23,2020-10-31 23:00:00
2300,5,Harbor,VEHICLE - STOLEN,STREET,IC,2020,10,31,23,2020-10-31 23:00:00
2350,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,10,31,23,2020-10-31 23:00:00
1,5,Harbor,OTHER MISCELLANEOUS CRIME,SINGLE FAMILY DWELLING,AA,2020,11,1,0,2020-11-01 00:00:00
100,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,11,1,1,2020-11-01 01:00:00
130,5,Harbor,VEHICLE - STOLEN,STREET,IC,2020,11,1,1,2020-11-01 01:00:00
340,3,Southwest,SHOTS FIRED AT INHABITED DWELLING,SINGLE FAMILY DWELLING,IC,2020,11,1,3,2020-11-01 03:00:00
500,7,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,11,1,5,2020-11-01 05:00:00
700,8,West LA,BURGLARY,PUBLIC STORAGE,AO,2020,11,1,7,2020-11-01 07:00:00
900,9,Van Nuys,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,11,1,9,2020-11-01 09:00:00
1010,7,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,AA,2020,11,1,10,2020-11-01 10:00:00
1200,4,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",OTHER BUSINESS,IC,2020,11,1,12,2020-11-01 12:00:00
1200,10,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),DRIVEWAY,IC,2020,11,1,12,2020-11-01 12:00:00
1240,11,Northeast,TRESPASSING,SINGLE FAMILY DWELLING,IC,2020,11,1,12,2020-11-01 12:00:00
1300,4,Hollenbeck,VEHICLE - STOLEN,STREET,IC,2020,11,1,13,2020-11-01 13:00:00
1400,8,West LA,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",STREET,IC,2020,11,1,14,2020-11-01 14:00:00
1530,6,Hollywood,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,11,1,15,2020-11-01 15:00:00
1645,9,Van Nuys,BURGLARY FROM VEHICLE,PARKING LOT,AO,2020,11,1,16,2020-11-01 16:00:00
1700,7,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),SIDEWALK,IC,2020,11,1,17,2020-11-01 17:00:00
1740,2,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",RESTAURANT/FAST FOOD,AO,2020,11,1,17,2020-11-01 17:00:00
1815,11,Northeast,VEHICLE - STOLEN,STREET,IC,2020,11,1,18,2020-11-01 18:00:00
1900,5,Harbor,VEHICLE - STOLEN,STREET,IC,2020,11,1,19,2020-11-01 19:00:00
1950,3,Southwest,INTIMATE PARTNER - AGGRAVATED ASSAULT,ALLEY,AO,2020,11,1,19,2020-11-01 19:00:00
2000,11,Northeast,BURGLARY,GARAGE/CARPORT,IC,2020,11,1,20,2020-11-01 20:00:00
2030,6,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,AO,2020,11,1,20,2020-11-01 20:00:00
2145,4,Hollenbeck,CRIMINAL THREATS - NO WEAPON DISPLAYED,SINGLE FAMILY DWELLING,AO,2020,11,1,21,2020-11-01 21:00:00
30,10,West Valley,BURGLARY,SINGLE FAMILY DWELLING,IC,2020,11,2,0,2020-11-02 00:00:00
50,3,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,SIDEWALK,AO,2020,11,2,0,2020-11-02 00:00:00
200,12,77th Street,VEHICLE - STOLEN,DRIVEWAY,IC,2020,11,2,2,2020-11-02 02:00:00
300,5,Harbor,BRANDISH WEAPON,PARKING LOT,IC,2020,11,2,3,2020-11-02 03:00:00
500,6,Hollywood,BATTERY - SIMPLE ASSAULT,PARKING LOT,IC,2020,11,2,5,2020-11-02 05:00:00
530,9,Van Nuys,VEHICLE - STOLEN,PARKING UNDERGROUND/BUILDING,IC,2020,11,2,5,2020-11-02 05:00:00
845,6,Hollywood,BATTERY - SIMPLE ASSAULT,BANK,IC,2020,11,2,8,2020-11-02 08:00:00
850,1,Central,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,11,2,8,2020-11-02 08:00:00
945,7,Wilshire,BURGLARY FROM VEHICLE,STREET,IC,2020,11,2,9,2020-11-02 09:00:00
1140,6,Hollywood,OTHER ASSAULT,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",AO,2020,11,2,11,2020-11-02 11:00:00
1200,3,Southwest,THEFT OF IDENTITY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,2,12,2020-11-02 12:00:00
1300,4,Hollenbeck,"BUNCO, GRAND THEFT",OTHER BUSINESS,IC,2020,11,2,13,2020-11-02 13:00:00
1300,8,West LA,THEFT OF IDENTITY,SINGLE FAMILY DWELLING,IC,2020,11,2,13,2020-11-02 13:00:00
1400,7,Wilshire,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),GARAGE/CARPORT,IC,2020,11,2,14,2020-11-02 14:00:00
1430,7,Wilshire,THEFT OF IDENTITY,OTHER BUSINESS,IC,2020,11,2,14,2020-11-02 14:00:00
1430,1,Central,BATTERY POLICE (SIMPLE),DETENTION/JAIL FACILITY,AA,2020,11,2,14,2020-11-02 14:00:00
1600,4,Hollenbeck,BURGLARY FROM VEHICLE,CONDOMINIUM/TOWNHOUSE,IC,2020,11,2,16,2020-11-02 16:00:00
1614,6,Hollywood,BRANDISH WEAPON,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,2,16,2020-11-02 16:00:00
1700,9,Van Nuys,BURGLARY,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",IC,2020,11,2,17,2020-11-02 17:00:00
1745,11,Northeast,VEHICLE - STOLEN,STREET,IC,2020,11,2,17,2020-11-02 17:00:00
1900,7,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,2,19,2020-11-02 19:00:00
1945,2,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,PARK/PLAYGROUND,AO,2020,11,2,19,2020-11-02 19:00:00
2145,5,Harbor,BURGLARY,PUBLIC STORAGE,AA,2020,11,2,21,2020-11-02 21:00:00
2330,3,Southwest,BATTERY - SIMPLE ASSAULT,PARKING LOT,IC,2020,11,2,23,2020-11-02 23:00:00
100,4,Hollenbeck,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),OTHER/OUTSIDE,IC,2020,11,3,1,2020-11-03 01:00:00
200,1,Central,TRESPASSING,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,3,2,2020-11-03 02:00:00
300,9,Van Nuys,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,11,3,3,2020-11-03 03:00:00
700,2,Rampart,THEFT PLAIN - PETTY ($950 & UNDER),"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,3,7,2020-11-03 07:00:00
830,12,77th Street,BURGLARY,SINGLE FAMILY DWELLING,IC,2020,11,3,8,2020-11-03 08:00:00
840,1,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SIDEWALK,IC,2020,11,3,8,2020-11-03 08:00:00
850,5,Harbor,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,11,3,8,2020-11-03 08:00:00
1000,3,Southwest,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",SINGLE FAMILY DWELLING,IC,2020,11,3,10,2020-11-03 10:00:00
1100,1,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",PARKING LOT,IC,2020,11,3,11,2020-11-03 11:00:00
1210,5,Harbor,BURGLARY FROM VEHICLE,STREET,IC,2020,11,3,12,2020-11-03 12:00:00
1220,1,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,STREET,IC,2020,11,3,12,2020-11-03 12:00:00
1225,12,77th Street,"THEFT, PERSON",STREET,IC,2020,11,3,12,2020-11-03 12:00:00
1230,2,Rampart,THEFT PLAIN - PETTY ($950 & UNDER),MINI-MART,IC,2020,11,3,12,2020-11-03 12:00:00
1330,10,West Valley,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",AA,2020,11,3,13,2020-11-03 13:00:00
1330,3,Southwest,BURGLARY FROM VEHICLE,STREET,IC,2020,11,3,13,2020-11-03 13:00:00
1333,7,Wilshire,THEFT OF IDENTITY,SINGLE FAMILY DWELLING,IC,2020,11,3,13,2020-11-03 13:00:00
1345,11,Northeast,INTIMATE PARTNER - SIMPLE ASSAULT,DRIVEWAY,AO,2020,11,3,13,2020-11-03 13:00:00
1430,2,Rampart,VIOLATION OF COURT ORDER,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,11,3,14,2020-11-03 14:00:00
1515,1,Central,VEHICLE - STOLEN,STREET,IC,2020,11,3,15,2020-11-03 15:00:00
1600,12,77th Street,ROBBERY,STREET,IC,2020,11,3,16,2020-11-03 16:00:00
1630,5,Harbor,BURGLARY FROM VEHICLE,STREET,IC,2020,11,3,16,2020-11-03 16:00:00
1700,11,Northeast,VEHICLE - STOLEN,STREET,IC,2020,11,3,17,2020-11-03 17:00:00
1745,10,West Valley,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","VEHICLE, PASSENGER/TRUCK",IC,2020,11,3,17,2020-11-03 17:00:00
1800,9,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",GARAGE/CARPORT,IC,2020,11,3,18,2020-11-03 18:00:00
1800,12,77th Street,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,11,3,18,2020-11-03 18:00:00
1930,3,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,11,3,19,2020-11-03 19:00:00
2000,12,77th Street,"BURGLARY FROM VEHICLE, ATTEMPTED",PARK/PLAYGROUND,IC,2020,11,3,20,2020-11-03 20:00:00
2005,6,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",MOTEL,IC,2020,11,3,20,2020-11-03 20:00:00
2025,9,Van Nuys,OTHER ASSAULT,PARKING LOT,IC,2020,11,3,20,2020-11-03 20:00:00
2115,9,Van Nuys,BATTERY - SIMPLE ASSAULT,GAS STATION,AO,2020,11,3,21,2020-11-03 21:00:00
2200,5,Harbor,BURGLARY FROM VEHICLE,STREET,IC,2020,11,3,22,2020-11-03 22:00:00
2300,1,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",IC,2020,11,3,23,2020-11-03 23:00:00
2300,10,West Valley,VEHICLE - STOLEN,STREET,AA,2020,11,3,23,2020-11-03 23:00:00
2345,12,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",RESTAURANT/FAST FOOD,IC,2020,11,3,23,2020-11-03 23:00:00
1,6,Hollywood,"BURGLARY, ATTEMPTED",DRUG STORE,IC,2020,11,4,0,2020-11-04 00:00:00
150,3,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,11,4,1,2020-11-04 01:00:00
300,12,77th Street,ROBBERY,ALLEY,IC,2020,11,4,3,2020-11-04 03:00:00
343,2,Rampart,THEFT PLAIN - PETTY ($950 & UNDER),SIDEWALK,IC,2020,11,4,3,2020-11-04 03:00:00
800,10,West Valley,VEHICLE - STOLEN,GARAGE/CARPORT,IC,2020,11,4,8,2020-11-04 08:00:00
1010,4,Hollenbeck,BATTERY - SIMPLE ASSAULT,PARK/PLAYGROUND,IC,2020,11,4,10,2020-11-04 10:00:00
1015,6,Hollywood,"BURGLARY, ATTEMPTED",SINGLE FAMILY DWELLING,IC,2020,11,4,10,2020-11-04 10:00:00
1140,5,Harbor,"BUNCO, GRAND THEFT",SINGLE FAMILY DWELLING,IC,2020,11,4,11,2020-11-04 11:00:00
1200,2,Rampart,THEFT PLAIN - PETTY ($950 & UNDER),"PORCH, RESIDENTIAL",IC,2020,11,4,12,2020-11-04 12:00:00
1300,5,Harbor,VEHICLE - STOLEN,PARKING LOT,IC,2020,11,4,13,2020-11-04 13:00:00
1330,1,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",STREET,IC,2020,11,4,13,2020-11-04 13:00:00
1350,1,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",PARK/PLAYGROUND,AA,2020,11,4,13,2020-11-04 13:00:00
1500,9,Van Nuys,VEHICLE - STOLEN,STREET,IC,2020,11,4,15,2020-11-04 15:00:00
1500,11,Northeast,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),AUTO REPAIR SHOP,IC,2020,11,4,15,2020-11-04 15:00:00
1515,10,West Valley,BURGLARY,SINGLE FAMILY DWELLING,IC,2020,11,4,15,2020-11-04 15:00:00
1700,3,Southwest,BIKE - STOLEN,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,4,17,2020-11-04 17:00:00
1900,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,11,4,19,2020-11-04 19:00:00
1900,12,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,11,4,19,2020-11-04 19:00:00
1900,3,Southwest,SHOPLIFTING - PETTY THEFT ($950 & UNDER),DEPARTMENT STORE,IC,2020,11,4,19,2020-11-04 19:00:00
1940,5,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",SIDEWALK,AA,2020,11,4,19,2020-11-04 19:00:00
1945,4,Hollenbeck,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,11,4,19,2020-11-04 19:00:00
2000,6,Hollywood,BURGLARY FROM VEHICLE,DRIVEWAY,IC,2020,11,4,20,2020-11-04 20:00:00
2100,3,Southwest,BURGLARY FROM VEHICLE,DRIVEWAY,IC,2020,11,4,21,2020-11-04 21:00:00
2110,3,Southwest,BATTERY - SIMPLE ASSAULT,STREET,IC,2020,11,4,21,2020-11-04 21:00:00
2340,8,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING UNDERGROUND/BUILDING,IC,2020,11,4,23,2020-11-04 23:00:00
2350,11,Northeast,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,11,4,23,2020-11-04 23:00:00
230,6,Hollywood,"RAPE, FORCIBLE",HOTEL,IC,2020,11,5,2,2020-11-05 02:00:00
715,5,Harbor,BATTERY - SIMPLE ASSAULT,HOTEL,IC,2020,11,5,7,2020-11-05 07:00:00
830,3,Southwest,VEHICLE - STOLEN,STREET,AA,2020,11,5,8,2020-11-05 08:00:00
835,9,Van Nuys,BATTERY - SIMPLE ASSAULT,PARKING LOT,AA,2020,11,5,8,2020-11-05 08:00:00
900,5,Harbor,VEHICLE - STOLEN,STREET,IC,2020,11,5,9,2020-11-05 09:00:00
1100,8,West LA,VEHICLE - STOLEN,STREET,IC,2020,11,5,11,2020-11-05 11:00:00
1105,12,77th Street,ROBBERY,CLOTHING STORE,IC,2020,11,5,11,2020-11-05 11:00:00
1200,6,Hollywood,VANDALISM - MISDEAMEANOR ($399 OR UNDER),"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,5,12,2020-11-05 12:00:00
1230,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,11,5,12,2020-11-05 12:00:00
1235,7,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",YARD (RESIDENTIAL/BUSINESS),AA,2020,11,5,12,2020-11-05 12:00:00
1430,2,Rampart,ROBBERY,RESTAURANT/FAST FOOD,IC,2020,11,5,14,2020-11-05 14:00:00
1545,7,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SINGLE FAMILY DWELLING,IC,2020,11,5,15,2020-11-05 15:00:00
1545,10,West Valley,VIOLATION OF RESTRAINING ORDER,SINGLE FAMILY DWELLING,AA,2020,11,5,15,2020-11-05 15:00:00
1600,7,Wilshire,VEHICLE - STOLEN,STREET,IC,2020,11,5,16,2020-11-05 16:00:00
1600,5,Harbor,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,11,5,16,2020-11-05 16:00:00
1740,3,Southwest,SHOPLIFTING - PETTY THEFT ($950 & UNDER),CLOTHING STORE,IC,2020,11,5,17,2020-11-05 17:00:00
1835,8,West LA,BURGLARY FROM VEHICLE,STREET,IC,2020,11,5,18,2020-11-05 18:00:00
1855,7,Wilshire,BURGLARY,GARAGE/CARPORT,IC,2020,11,5,18,2020-11-05 18:00:00
1925,3,Southwest,VIOLATION OF RESTRAINING ORDER,OTHER BUSINESS,IC,2020,11,5,19,2020-11-05 19:00:00
2300,10,West Valley,VEHICLE - STOLEN,STREET,IC,2020,11,5,23,2020-11-05 23:00:00
2335,3,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,11,5,23,2020-11-05 23:00:00
2347,10,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING LOT,AA,2020,11,5,23,2020-11-05 23:00:00
1,12,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED,DRIVEWAY,IC,2020,11,6,0,2020-11-06 00:00:00
330,5,Harbor,BATTERY - SIMPLE ASSAULT,OTHER STORE,IC,2020,11,6,3,2020-11-06 03:00:00
440,6,Hollywood,ARSON,SIDEWALK,IC,2020,11,6,4,2020-11-06 04:00:00
530,6,Hollywood,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",SINGLE FAMILY DWELLING,IC,2020,11,6,5,2020-11-06 05:00:00
700,9,Van Nuys,THEFT PLAIN - PETTY ($950 & UNDER),PARKING LOT,IC,2020,11,6,7,2020-11-06 07:00:00
800,1,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,6,8,2020-11-06 08:00:00
811,3,Southwest,"BURGLARY, ATTEMPTED",SINGLE FAMILY DWELLING,IC,2020,11,6,8,2020-11-06 08:00:00
830,9,Van Nuys,VIOLATION OF RESTRAINING ORDER,SINGLE FAMILY DWELLING,IC,2020,11,6,8,2020-11-06 08:00:00
836,8,West LA,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,6,8,2020-11-06 08:00:00
1000,8,West LA,BIKE - STOLEN,GARAGE/CARPORT,IC,2020,11,6,10,2020-11-06 10:00:00
1045,6,Hollywood,VANDALISM - MISDEAMEANOR ($399 OR UNDER),STREET,IC,2020,11,6,10,2020-11-06 10:00:00
1200,7,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),OFFICE BUILDING/OFFICE,IC,2020,11,6,12,2020-11-06 12:00:00
1225,1,Central,BURGLARY FROM VEHICLE,STREET,IC,2020,11,6,12,2020-11-06 12:00:00
1235,3,Southwest,ROBBERY,DRUG STORE,AA,2020,11,6,12,2020-11-06 12:00:00
1240,5,Harbor,BATTERY - SIMPLE ASSAULT,NURSING/CONVALESCENT/RETIREMENT HOME,AO,2020,11,6,12,2020-11-06 12:00:00
1315,8,West LA,BATTERY - SIMPLE ASSAULT,MUNICIPAL BUS LINE INCLUDES LADOT/DASH,IC,2020,11,6,13,2020-11-06 13:00:00
1410,11,Northeast,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,11,6,14,2020-11-06 14:00:00
1530,7,Wilshire,BURGLARY,SINGLE FAMILY DWELLING,IC,2020,11,6,15,2020-11-06 15:00:00
1600,8,West LA,VEHICLE - STOLEN,STREET,IC,2020,11,6,16,2020-11-06 16:00:00
1630,6,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),YARD (RESIDENTIAL/BUSINESS),IC,2020,11,6,16,2020-11-06 16:00:00
1800,1,Central,THEFT PLAIN - PETTY ($950 & UNDER),CLOTHING STORE,IC,2020,11,6,18,2020-11-06 18:00:00
1800,6,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,11,6,18,2020-11-06 18:00:00
1815,9,Van Nuys,BURGLARY,SINGLE FAMILY DWELLING,IC,2020,11,6,18,2020-11-06 18:00:00
2030,5,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),OTHER PREMISE,IC,2020,11,6,20,2020-11-06 20:00:00
2030,8,West LA,BURGLARY FROM VEHICLE,STREET,IC,2020,11,6,20,2020-11-06 20:00:00
2035,3,Southwest,BRANDISH WEAPON,SINGLE FAMILY DWELLING,AA,2020,11,6,20,2020-11-06 20:00:00
2100,7,Wilshire,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),THE BEVERLY CONNECTION,AO,2020,11,6,21,2020-11-06 21:00:00
2100,6,Hollywood,VEHICLE - ATTEMPT STOLEN,STREET,IC,2020,11,6,21,2020-11-06 21:00:00
2241,3,Southwest,CRIMINAL THREATS - NO WEAPON DISPLAYED,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,6,22,2020-11-06 22:00:00
2250,10,West Valley,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,11,6,22,2020-11-06 22:00:00
2250,12,77th Street,SHOTS FIRED AT INHABITED DWELLING,SINGLE FAMILY DWELLING,IC,2020,11,6,22,2020-11-06 22:00:00
2330,8,West LA,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",YARD (RESIDENTIAL/BUSINESS),IC,2020,11,6,23,2020-11-06 23:00:00
2345,12,77th Street,ROBBERY,STREET,IC,2020,11,6,23,2020-11-06 23:00:00
1,5,Harbor,SHOTS FIRED AT INHABITED DWELLING,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,7,0,2020-11-07 00:00:00
318,12,77th Street,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,11,7,3,2020-11-07 03:00:00
935,9,Van Nuys,"BUNCO, PETTY THEFT","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,7,9,2020-11-07 09:00:00
950,2,Rampart,VEHICLE - STOLEN,STREET,IC,2020,11,7,9,2020-11-07 09:00:00
1030,3,Southwest,VIOLATION OF RESTRAINING ORDER,SINGLE FAMILY DWELLING,AO,2020,11,7,10,2020-11-07 10:00:00
1400,1,Central,THEFT OF IDENTITY,BANK,IC,2020,11,7,14,2020-11-07 14:00:00
1440,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SINGLE FAMILY DWELLING,IC,2020,11,7,14,2020-11-07 14:00:00
1600,12,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,STREET,IC,2020,11,7,16,2020-11-07 16:00:00
1910,7,Wilshire,BURGLARY,CLOTHING STORE,IC,2020,11,7,19,2020-11-07 19:00:00
1945,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,11,7,19,2020-11-07 19:00:00
1945,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,11,7,19,2020-11-07 19:00:00
2117,2,Rampart,CRIMINAL THREATS - NO WEAPON DISPLAYED,SIDEWALK,AA,2020,11,7,21,2020-11-07 21:00:00
2200,12,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,11,7,22,2020-11-07 22:00:00
2230,1,Central,VEHICLE - STOLEN,STREET,AO,2020,11,7,22,2020-11-07 22:00:00
2300,12,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,2020,11,7,23,2020-11-07 23:00:00
25,5,Harbor,ROBBERY,RESTAURANT/FAST FOOD,AA,2020,11,8,0,2020-11-08 00:00:00
130,4,Hollenbeck,VEHICLE - STOLEN,STREET,IC,2020,11,8,1,2020-11-08 01:00:00
225,6,Hollywood,CRIMINAL THREATS - NO WEAPON DISPLAYED,PAWN SHOP,IC,2020,11,8,2,2020-11-08 02:00:00
245,10,West Valley,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,2020,11,8,2,2020-11-08 02:00:00
550,3,Southwest,"BURGLARY FROM VEHICLE, ATTEMPTED",PARKING LOT,IC,2020,11,8,5,2020-11-08 05:00:00
613,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,11,8,6,2020-11-08 06:00:00
645,3,Southwest,BRANDISH WEAPON,MINI-MART,IC,2020,11,8,6,2020-11-08 06:00:00
930,10,West Valley,SHOPLIFTING - PETTY THEFT ($950 & UNDER),"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",AA,2020,11,8,9,2020-11-08 09:00:00
1200,12,77th Street,OTHER ASSAULT,YARD (RESIDENTIAL/BUSINESS),IC,2020,11,8,12,2020-11-08 12:00:00
1200,10,West Valley,VEHICLE - STOLEN,STREET,IC,2020,11,8,12,2020-11-08 12:00:00
1455,6,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",PARKING LOT,IC,2020,11,8,14,2020-11-08 14:00:00
1500,11,Northeast,BURGLARY FROM VEHICLE,STREET,IC,2020,11,8,15,2020-11-08 15:00:00
1500,6,Hollywood,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",OTHER BUSINESS,IC,2020,11,8,15,2020-11-08 15:00:00
1500,3,Southwest,VEHICLE - STOLEN,PARKING LOT,IC,2020,11,8,15,2020-11-08 15:00:00
1700,12,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,11,8,17,2020-11-08 17:00:00
1821,10,West Valley,THEFT OF IDENTITY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,11,8,18,2020-11-08 18:00:00
